XID	name	type	TSS	start	stop	minus35L	minus35R	minus10L	minus10R	sigma	strand	center	length	mode	promoter	include
ECK125137987	yjaGp4	promoter	4197396			4197369	4197374	4197386	4197390	Sigma54	forward					1
ECK125137986	nudCp5	promoter	4194737			4194704	4194709	4194726	4194731	Sigma70	forward					1
ECK125137985	nudCp2	promoter	4194742			4194704	4194709	4194731	4194736	Sigma70	forward					1
ECK125137984	yijPp9	promoter	4148334			4148365	4148370	4148340	4148345	Sigma70	reverse					1
ECK125153387	TSS_158	promoter	102872							unknown	forward					1
ECK125153386	TSS_157	promoter	102865							unknown	forward					1
ECK125153385	TSS_156	promoter	102679							unknown	forward					1
ECK125153528	TSS_299	promoter	194269							unknown	forward					1
ECK125153383	TSS_154	promoter	100621							unknown	forward					1
ECK125153382	TSS_153	promoter	97550							unknown	forward					1
ECK125153381	TSS_152	promoter	97539							unknown	forward					1
ECK125153380	TSS_151	promoter	97532							unknown	forward					1
ECK125153389	TSS_160	promoter	103024							unknown	forward					1
ECK125153388	TSS_159	promoter	103019							unknown	forward					1
ECK120048895	rpoZp	promoter	3820100			3820063	3820068	3820087	3820092	Sigma70	forward					1
ECK120048894	gmkp	promoter	3819411			3819374	3819379	3819397	3819402	Sigma70	forward					1
ECK120048896	yifLp	promoter	3992515			3992479	3992484	3992501	3992506	Sigma70	forward					1
ECK120048891	uvrBp1	promoter	812716			812682	812687	812705	812710	Sigma70	forward					1
ECK120048893	yojIp	promoter	2306663			2306692	2306697	2306670	2306675	Sigma70	reverse					1
ECK120048892	yegRp	promoter	2166373			2166401	2166406	2166378	2166383	Sigma70	reverse					1
ECK125157714	TSS_4485	promoter	4240754							unknown	reverse					1
ECK125157715	TSS_4486	promoter	4240853							unknown	reverse					1
ECK125157716	TSS_4487	promoter	4250771							unknown	forward					1
ECK125157717	TSS_4488	promoter	4253405							unknown	reverse					1
ECK125157710	TSS_4481	promoter	4232203							unknown	forward					1
ECK125157711	TSS_4482	promoter	4232647							unknown	forward					1
ECK125157712	TSS_4483	promoter	4233166							unknown	forward					1
ECK125157713	TSS_4484	promoter	4240727							unknown	reverse					1
ECK125157718	TSS_4489	promoter	4254015							unknown	reverse					1
ECK125157719	TSS_4490	promoter	4254034							unknown	reverse					1
ECK125153835	TSS_606	promoter	534040							unknown	forward					1
ECK125153834	TSS_605	promoter	532861							unknown	forward					1
ECK125153837	TSS_608 (cluster)	promoter	553583							unknown	reverse					1
ECK125153836	TSS_607	promoter	534049							unknown	forward					1
ECK125153831	TSS_602	promoter	532196							unknown	forward					1
ECK125153830	TSS_601 (cluster)	promoter	532188							unknown	forward					1
ECK125153833	TSS_604	promoter	532207							unknown	forward					1
ECK125153832	TSS_603	promoter	532201							unknown	forward					1
ECK125155408	TSS_2179	promoter	2111250							unknown	reverse					1
ECK125155409	TSS_2180	promoter	2111257							unknown	reverse					1
ECK125153839	TSS_610	promoter	553683							unknown	reverse					1
ECK125153838	TSS_609	promoter	553590							unknown	reverse					1
ECK125156334	TSS_3105	promoter	3274962							unknown	forward					1
ECK125136728	insFp5	promoter	1094378			1094405	1094411	1094384	1094389	Sigma32	reverse					1
ECK125136729	ycdUp1	promoter	1094916			1094879	1094885	1094903	1094909	Sigma24	forward					1
ECK125136724	rutGp2	promoter	1069268			1069299	1069305	1069274	1069280	Sigma24	reverse					1
ECK125136725	efeOp1	promoter	1081466			1081427	1081432	1081454	1081459	Sigma70	forward					1
ECK125136726	efeOp2	promoter	1081377			1081356	1081361	1081368	1081372	Sigma54	forward					1
ECK125136727	insFp4	promoter	1094419			1094445	1094451	1094425	1094431	Sigma24	reverse					1
ECK125136720	torSp5	promoter	1055405			1055433	1055438	1055411	1055416	Sigma70	reverse					1
ECK125136721	torTp1	promoter	1055443			1055408	1055414	1055431	1055437	Sigma24	forward					1
ECK125136722	torTp2	promoter	1055445			1055408	1055414	1055433	1055439	Sigma24	forward					1
ECK125136723	torTp7	promoter	1055430			1055397	1055402	1055417	1055424	Sigma28	forward					1
ECK125157283	TSS_4054	promoter	3963194							unknown	reverse					1
ECK125136467	yaiOp6	promoter	380074			380106	380112	380080	380086	Sigma24	reverse					1
ECK125136466	yaiOp5	promoter	380197			380225	380231	380203	380208	Sigma32	reverse					1
ECK125136465	yaiOp4	promoter	380181			380207	380212	380186	380191	Sigma70	reverse					1
ECK125136464	yahNp6	promoter	345660			345687	345693	345667	345672	Sigma32	reverse					1
ECK125136463	yahNp5	promoter	345659			345687	345693	345665	345670	Sigma32	reverse					1
ECK125136462	yahMp5	promoter	344560			344528	344534	344549	344555	Sigma24	forward					1
ECK125136461	yahMp4	promoter	344476			344442	344447	344464	344469	Sigma70	forward					1
ECK125136460	yahCp5	promoter	334292			334322	334327	334297	334302	Sigma70	reverse					1
ECK125157285	TSS_4056 (cluster)	promoter	3963640							unknown	reverse					1
ECK120034201	bssSp	promoter	1120243			nan	nan	1120250	1120258	Sigma70	reverse					1
ECK125136469	yaiSp9	promoter	383932			383956	383962	383938	383943	Sigma32	reverse					1
ECK125136468	yaiPp5	promoter	383209			383235	383241	383214	383220	Sigma24	reverse					1
ECK125153645	TSS_416	promoter	259582							unknown	forward					1
ECK120034207	ycgLp	promoter	1226832							nan	forward					1
ECK120034206	bluRp	promoter	1213336			1213367	1213372	1213343	1213348	Sigma70	reverse					1
ECK120034205	iraMp	promoter	1211313							nan	reverse					1
ECK120034204	rpmFp	promoter	1146561							nan	forward					1
ECK125154434	TSS_1205	promoter	1122520							unknown	reverse					1
ECK125154435	TSS_1206 (cluster)	promoter	1123304							unknown	reverse					1
ECK125154436	TSS_1207	promoter	1124577							unknown	reverse					1
ECK125154437	TSS_1208	promoter	1124698							unknown	forward					1
ECK125154430	TSS_1201	promoter	1113435							unknown	reverse					1
ECK125154431	TSS_1202	promoter	1114767							unknown	reverse					1
ECK125154920	TSS_1691	promoter	1631622							unknown	forward					1
ECK125154433	TSS_1204	promoter	1122331							unknown	reverse					1
ECK125154438	TSS_1209	promoter	1127006							unknown	forward					1
ECK125154439	TSS_1210	promoter	1129387							unknown	reverse					1
ECK125154928	TSS_1699	promoter	1654124							unknown	forward					1
ECK125154929	TSS_1700	promoter	1655506							unknown	reverse					1
ECK120010038	idnKp	promoter	4492620			4492584	4492589	4492608	4492613	Sigma70	forward					1
ECK120010039	idnDp	promoter	4492458							nan	reverse					1
ECK120010032	gntRp4	promoter	3576903							nan	reverse					1
ECK120010033	galEp3	promoter	791400							nan	reverse					1
ECK120010030	gntRp2	promoter	3576841			3576873	3576878	3576848	3576853	Sigma70	reverse					1
ECK120010031	gntRp3	promoter	3576885							nan	reverse					1
ECK120010036	zntAp	promoter	3604445			3604407	3604412	3604433	3604438	Sigma70	forward					1
ECK120010037	nfsBp	promoter	604676			604706	604711	604683	604688	Sigma70	reverse					1
ECK120010034	dcuBp2	promoter	4347114							nan	reverse					1
ECK120010035	znuCp	promoter	1940658			1940621	1940626	1940646	1940651	Sigma70	forward					1
ECK125155385	TSS_2156	promoter	2098255							unknown	reverse					1
ECK125155384	TSS_2155	promoter	2098253							unknown	reverse					1
ECK125155387	TSS_2158	promoter	2099093							unknown	reverse					1
ECK125155386	TSS_2157	promoter	2098301							unknown	reverse					1
ECK125155381	TSS_2152	promoter	2096355							unknown	reverse					1
ECK125155380	TSS_2151	promoter	2094796							unknown	forward					1
ECK125155383	TSS_2154	promoter	2096414							unknown	forward					1
ECK125155382	TSS_2153	promoter	2096401							unknown	forward					1
ECK125155389	TSS_2160 (cluster)	promoter	2099344							unknown	reverse					1
ECK125155388	TSS_2159 (cluster)	promoter	2099202							unknown	reverse					1
ECK125156380	TSS_3151	promoter	3313599							unknown	reverse					1
ECK125156381	TSS_3152	promoter	3313623							unknown	reverse					1
ECK125156382	TSS_3153	promoter	3313671							unknown	reverse					1
ECK125156383	TSS_3154	promoter	3313674							unknown	reverse					1
ECK125156384	TSS_3155	promoter	3313695							unknown	reverse					1
ECK125156385	TSS_3156	promoter	3313826							unknown	reverse					1
ECK125156386	TSS_3157 (cluster)	promoter	3313831							unknown	reverse					1
ECK125156387	TSS_3158	promoter	3313906							unknown	reverse					1
ECK125156388	TSS_3159	promoter	3314400							unknown	reverse					1
ECK125156389	TSS_3160 (cluster)	promoter	3315631							unknown	reverse					1
ECK120032969	symEp	promoter	4577940			4577964	4577969	4577942	4577947	Sigma70	reverse					1
ECK125156982	TSS_3753	promoter	3617187							unknown	reverse					1
ECK125156983	TSS_3754	promoter	3628862							unknown	reverse					1
ECK125156980	TSS_3751	promoter	3615593							unknown	forward					1
ECK125156981	TSS_3752	promoter	3615604							unknown	forward					1
ECK125156986	TSS_3757 (cluster)	promoter	3637960							unknown	forward					1
ECK125156987	TSS_3758 (cluster)	promoter	3638007							unknown	forward					1
ECK125157389	TSS_4160	promoter	4040422							unknown	forward					1
ECK125157388	TSS_4159 (cluster)	promoter	4040070							unknown	forward					1
ECK125156984	TSS_3755 (cluster)	promoter	3628953							unknown	reverse					1
ECK125157383	TSS_4154	promoter	4031137							unknown	forward					1
ECK125157382	TSS_4153	promoter	4029153							unknown	forward					1
ECK125157381	TSS_4152	promoter	4025308							unknown	forward					1
ECK125156985	TSS_3756	promoter	3637869							unknown	reverse					1
ECK125157387	TSS_4158	promoter	4039064							unknown	reverse					1
ECK125157386	TSS_4157	promoter	4033439							unknown	forward					1
ECK125157385	TSS_4156 (cluster)	promoter	4032468							unknown	forward					1
ECK125157384	TSS_4155	promoter	4032463							unknown	forward					1
ECK125136917	azoRp8	promoter	1481015			1481042	1481048	1481020	1481025	Sigma32	reverse					1
ECK125136916	azoRp6	promoter	1480951			1480983	1480989	1480957	1480963	Sigma24	reverse					1
ECK125136915	azoRp1	promoter	1480897			1480927	1480933	1480903	1480909	Sigma24	reverse					1
ECK125136914	ynbAp5	promoter	1475495			1475458	1475463	1475484	1475489	Sigma70	forward					1
ECK125136913	ynbAp3	promoter	1475486			1475457	1475463	1475476	1475481	Sigma32	forward					1
ECK125136912	ydbCp1	promoter	1472212			1472174	1472179	1472201	1472206	Sigma70	forward					1
ECK125136911	ydbHp9	promoter	1440924			1440887	1440892	1440913	1440918	Sigma70	forward					1
ECK125136910	ydbJp1	promoter	1438880			1438843	1438849	1438867	1438873	Sigma24	forward					1
ECK125136919	ydcFp4	promoter	1485255			1485221	1485226	1485242	1485249	Sigma28	forward					1
ECK125136918	ydcFp3	promoter	1485226			1485192	1485197	1485215	1485220	Sigma70	forward					1
ECK125153448	TSS_219	promoter	122860							unknown	forward					1
ECK125153449	TSS_220	promoter	123388							unknown	forward					1
ECK125156658	TSS_3429 (cluster)	promoter	3443707							unknown	reverse					1
ECK125156659	TSS_3430 (cluster)	promoter	3443713							unknown	reverse					1
ECK125153444	TSS_215 (cluster)	promoter	120919							unknown	reverse					1
ECK125153445	TSS_216	promoter	120955							unknown	reverse					1
ECK125153446	TSS_217 (cluster)	promoter	121676							unknown	reverse					1
ECK125153447	TSS_218	promoter	122852							unknown	forward					1
ECK125153440	TSS_211	promoter	113394							unknown	forward					1
ECK125153441	TSS_212	promoter	113396							unknown	forward					1
ECK125153442	TSS_213	promoter	118078							unknown	reverse					1
ECK125153443	TSS_214	promoter	120916							unknown	reverse					1
ECK125157529	TSS_4300	promoter	4151717							unknown	reverse					1
ECK125157528	TSS_4299	promoter	4151598							unknown	reverse					1
ECK125157527	TSS_4298	promoter	4151595							unknown	reverse					1
ECK125157526	TSS_4297 (cluster)	promoter	4151211							unknown	reverse					1
ECK125157525	TSS_4296	promoter	4151144							unknown	reverse					1
ECK125157524	TSS_4295	promoter	4150937							unknown	reverse					1
ECK125157523	TSS_4294 (cluster)	promoter	4150699							unknown	reverse					1
ECK125157522	TSS_4293	promoter	4150551							unknown	reverse					1
ECK125157521	TSS_4292	promoter	4150466							unknown	reverse					1
ECK125157520	TSS_4291	promoter	4150187							unknown	reverse					1
ECK120033702	hfqp2	promoter	4397824			4397788	4397793	4397811	4397816	Sigma70	forward					1
ECK120033709	raiAp	promoter	2735126							Sigma32	forward					1
ECK125157606	TSS_4377 (cluster)	promoter	4178599							unknown	forward					1
ECK125157607	TSS_4378	promoter	4178604							unknown	forward					1
ECK125157604	TSS_4375	promoter	4178587							unknown	forward					1
ECK125157605	TSS_4376 (cluster)	promoter	4178593							unknown	forward					1
ECK125157908	TSS_4679	promoter	4469866							unknown	reverse					1
ECK125157602	TSS_4373 (cluster)	promoter	4178578							unknown	forward					1
ECK125157603	TSS_4374	promoter	4178585							unknown	forward					1
ECK125157600	TSS_4371	promoter	4178558							unknown	forward					1
ECK125157601	TSS_4372 (cluster)	promoter	4178564							unknown	forward					1
ECK125155675	TSS_2446	promoter	2512371							unknown	forward					1
ECK125153790	TSS_561	promoter	484887							unknown	reverse					1
ECK125155677	TSS_2448 (cluster)	promoter	2516441							unknown	forward					1
ECK125155676	TSS_2447	promoter	2515889							unknown	reverse					1
ECK125155671	TSS_2442	promoter	2507438							unknown	reverse					1
ECK125155670	TSS_2441	promoter	2496378							unknown	reverse					1
ECK125155673	TSS_2444 (cluster)	promoter	2507485							unknown	reverse					1
ECK125153243	TSS_14	promoter	3401							unknown	forward					1
ECK125155679	TSS_2450	promoter	2518736							unknown	reverse					1
ECK125153240	TSS_11	promoter	3066							unknown	forward					1
ECK125157904	TSS_4675	promoter	4469502							unknown	reverse					1
ECK125153793	TSS_564	promoter	485265							unknown	reverse					1
ECK125153246	TSS_17	promoter	8198							unknown	forward					1
ECK125153795	TSS_566	promoter	487135							unknown	forward					1
ECK125153244	TSS_15	promoter	4241							unknown	forward					1
ECK125156697	TSS_3468	promoter	3446773							unknown	reverse					1
ECK125153797	TSS_568	promoter	488860							unknown	forward					1
ECK125156368	TSS_3139	promoter	3308048							unknown	reverse					1
ECK125156369	TSS_3140 (cluster)	promoter	3308226							unknown	reverse					1
ECK120009852	astCp2	promoter	1830068			1830089	1830094	1830078	1830082	Sigma54	reverse					1
ECK120009853	astCp3	promoter	1830063			1830094	1830099	1830070	1830080	Sigma38	reverse					1
ECK120009850	menAp	promoter	4118429			4118462	4118467	4118438	4118443	Sigma70	reverse					1
ECK120009851	astCp1	promoter	1830037			1830071	1830076	1830046	1830051	Sigma70	reverse					1
ECK120009856	rdoAp	promoter	4040414			4040376	4040381	4040401	4040406	Sigma70	forward					1
ECK120009857	dsbAp	promoter	4041400			4041365	4041370	4041387	4041392	Sigma70	forward					1
ECK120009854	pyrHp	promoter	191812			191774	191779	191800	191805	Sigma70	forward					1
ECK125136970	gadCp5	promoter	1568551			1568582	1568588	1568556	1568562	Sigma24	reverse					1
ECK120009858	dmsAp2	promoter	940101							nan	forward					1
ECK120009859	moaAp1	promoter	816050							nan	forward					1
ECK125157091	TSS_3862	promoter	3798635							unknown	reverse					1
ECK125155266	TSS_2037	promoter	1987586							unknown	reverse					1
ECK125155267	TSS_2038	promoter	1989673							unknown	reverse					1
ECK125155264	TSS_2035	promoter	1986723							unknown	forward					1
ECK125155265	TSS_2036 (cluster)	promoter	1987534							unknown	reverse					1
ECK125155262	TSS_2033 (cluster)	promoter	1985810							unknown	reverse					1
ECK125155263	TSS_2034	promoter	1986026							unknown	reverse					1
ECK125155260	TSS_2031	promoter	1984887							unknown	forward					1
ECK125155261	TSS_2032	promoter	1985031							unknown	forward					1
ECK125157097	TSS_3868	promoter	3809722							unknown	reverse					1
ECK125155268	TSS_2039	promoter	1990064							unknown	reverse					1
ECK125155269	TSS_2040	promoter	1990874							unknown	reverse					1
ECK125137088	ydjFp7	promoter	1852910			1852940	1852945	1852917	1852922	Sigma70	reverse					1
ECK125137089	msrBp5	promoter	1860608			1860636	1860642	1860614	1860619	Sigma32	reverse					1
ECK125157095	TSS_3866 (cluster)	promoter	3809714							unknown	reverse					1
ECK125137082	ynjIp4	promoter	1842926			1842953	1842958	1842931	1842936	Sigma70	reverse					1
ECK125137083	ynjIp5	promoter	1842910			1842940	1842945	1842916	1842921	Sigma70	reverse					1
ECK125137080	nudGp3	promoter	1839462			1839429	1839435	1839451	1839457	Sigma24	forward					1
ECK125137081	ynjIp1	promoter	1843035			1843066	1843072	1843041	1843047	Sigma24	reverse					1
ECK125137086	ydjEp6	promoter	1852065			1852093	1852098	1852070	1852075	Sigma70	reverse					1
ECK125137087	ydjFp1	promoter	1852948			1852978	1852984	1852955	1852961	Sigma24	reverse					1
